u,v,key,cycleway,cycleway:both,cycleway:left,cycleway:right,cycleway_all
7271323134,7271323135,0,,,,,[]
7271323135,12771175159,0,,no,,,[]
7271323135,7271323134,0,,,,,[]
7305257100,12347356469,0,,,,,[]
7305257100,7305257106,0,,separate,,,[]
7305257101,7305257105,0,,,,,[]
7305257104,12347356470,0,,no,,,[]
7305257105,7305257104,0,,,,,[]
7305257105,7305257101,0,,,,,[]
7305257106,12347356457,0,,,,,[]
7305257106,61173310,0,,separate,,,[]
7305257107,12347356457,0,,,,,[]
7307811424,13295850473,0,,no,,,[]
7307811424,7307811428,0,,no,,,[]
7307811424,7307811429,0,,,,,[]
7307811428,71928504,0,,no,,,[]
7307811428,7307811424,0,,no,,,[]
7307811428,7307811429,0,,,,,[]
7307811429,11677153741,0,,,,,[]
7307811429,7307811424,0,,,,,[]
7307811429,7307811428,0,,,,,[]
7328929130,61173051,0,,,,,[]
7328929130,71922356,0,,,,,[]
7328929130,7328929132,0,,,,,[]
7328929132,7328929130,0,,,,,[]
7466221098,7466221099,0,,,,,[]
7466221099,6758773860,0,shared_lane,,,,[]
7466221099,61171234,0,shared_lane,,,,[]
7466221099,7466221098,0,,,,,[]
7478198882,7478206086,0,,,,,[]
7478206086,71944725,0,,no,,,[]
7478206086,7478198882,0,,,,,[]
7490975004,7490975006,0,,,,,[]
7490975006,939265821,0,,,,,[]
7490975006,71947551,0,,,,,[]
7490975006,7490975004,0,,,,,[]
7555766826,71918731,0,shared_lane,,,,[]
7555766826,7555766832,0,shared_lane,,,,[]
7555766826,7555766832,1,,,,,[]
7555766832,71938119,0,shared_lane,,,,[]
7555766832,7555766826,0,shared_lane,,,,[]
7555766832,7555766826,1,,,,,[]
7565328608,61170621,0,,,,,[]
7565328608,61170541,0,,,,,[]
7594305047,7594305047,0,,,,,[]
7594305047,7594305047,1,,,,,[]
7594305047,12554415333,0,,,,,[]
7605129044,71942069,0,lane,,,,[]
7605129044,71939578,0,lane,,,,[]
7605129044,7605129048,0,,,,,[]
7605129048,7605129044,0,,,,,[]
7606158634,71942105,0,,no,,,[]
7606158637,12208350215,0,,,,,[]
7606158637,71948665,0,,,,,[]
7606158637,7606158634,0,,,,,[]
7655907857,71925505,0,,,,,[]
7655907857,5458828849,0,,,,,[]
7655907857,7655907866,0,,,,,[]
7655907866,5458941758,0,,,,,[]
7655907866,5458941748,0,,,,,[]
7655907866,7655907857,0,,,,,[]
7655907867,958887680,0,,,,,[]
7655907867,6869982282,0,,,,,[]
7655907867,7655907869,0,,,,,[]
7655907869,7655907867,0,,,,,[]
7655925385,944732719,0,,,,,[]
7655925385,71948254,0,,,,,[]
7655925385,7655925391,0,,,,,[]
7655925391,7655925385,0,,,,,[]
7662725140,71928280,0,,no,,,[]
7662725140,7662725143,0,,,,,[]
7662725143,7662725140,0,,,,,[]
7668386999,61170908,0,,,,,[]
7668386999,71921379,0,,,,,[]
7668386999,7668387002,0,,,,,[]
7668387002,7668386999,0,,,,,[]
7669948655,7669948656,0,,,,,[]
7669948656,61171494,0,,,,,[]
7669948656,7669948655,0,,,,,[]
7669948660,8516034418,0,,,lane,shared_lane,[]
7669948660,4017416289,0,,,no,lane,[]
7669948660,61172432,0,track,,,,[]
7669948660,7669948662,0,,,,,[]
7669948662,61171858,0,,,,,[]
7669948662,71917340,0,,,no,track,[]
7669948662,7669948660,0,,,,,[]
7672322989,471266228,0,,,,,[]
7672322989,7672322991,0,,,,,[]
7672322991,7672322989,0,,,,,[]
7672322992,9783727245,0,,no,,,[]
7672322992,5458227629,0,,no,,,[]
7672322992,7672322998,0,,,,,[]
7672322994,7672322998,0,,,,,[]
7672322995,71938999,0,,,no,lane,[]
7672322995,7672322998,0,,,,,[]
7672322998,7672322994,0,,,,,[]
7672322998,7672322992,0,,,,,[]
7672322998,7672322995,0,,,,,[]
7672771168,7672771169,0,,,,,[]
7672771169,7672771168,0,,,,,[]
7672771169,61171011,0,shared_lane,,,,[]
7672771170,61170975,0,,lane,lane,,[]
7672771170,7672771172,0,,,,,[]
7672771172,7672771170,0,,,,,[]
7716465714,61174549,0,,,,,[]
7716465714,71934194,0,,,,,[]
7716465714,7716465715,0,,,,,[]
7716465715,7716465715,0,,,,,[]
7716465715,7716465715,1,,,,,[]
7716465715,7716465714,0,,,,,[]
7839463951,71920680,0,,,,,[]
7839463951,5456486720,0,,,,,[]
7842480256,5456557568,0,,,,,[]
7845151606,71953599,0,,,,,[]
7850867499,7850867499,0,,,,,[]
7850867499,7850867499,1,,,,,[]
7850867499,5645284800,0,,,,,[]
7865217753,5799456231,0,,,,,[]
7866118454,7866118498,0,,,,,[]
7866118454,10249549927,0,,,,,[]
7866118498,71921963,0,,,no,track,[]
7868285212,2849772778,0,,,,,[]
7868285212,3603726955,0,,,,,[]
7868285212,10718338910,0,,,,,[]
7869829025,71935362,0,,,no,track,[]
7869829025,71919451,0,,no,,,[]
7888946944,11017068473,0,,,,,[]
7889943809,5456585055,0,,,,,[]
7889943809,5456585060,0,,,,,[]
7890703502,71938064,0,,,,,[]
7893970349,71920099,0,,,,track,[]
7893970349,10219129855,0,,,,,[]
7894108612,471266229,0,,,,,[]
7894108616,8539686362,0,,,,,[]
7894108714,12091186113,0,separate,,,,[]
7894108821,71952333,0,,,,,[]
7894108821,12353233224,0,,,,,[]
7894442008,11677153741,0,,,,,[]
7894563284,7894601806,0,,,,,[]
7894601806,5843638153,0,,,,,[]
7894601806,7894563284,0,,,,,[]
7897458089,13120345826,0,,,,,[]
7899959308,61172102,0,crossing,,,,[]
7899959308,11036661288,0,crossing,,,,[]
7899959308,12177729195,0,,,no,shared_lane,[]
7916431996,61170585,0,,no,,,[]
7916431996,61170622,0,,no,,,[]
7916431996,7916431999,0,,,,,[]
7916431999,7916431996,0,,,,,[]
7941845808,7941845813,0,,,,,[]
7941845808,61171810,0,,,,,[]
7941845808,7941845812,0,,,,,[]
7941845812,7941845808,0,,,,,[]
7941845813,61172118,0,,,,,[]
7941845813,7941845808,0,,,,,[]
7941845813,7941845815,0,,,,,[]
7941845815,7941845813,0,,,,,[]
7941845820,7165440108,0,,,,,[]
7941845820,7941845822,0,,,,,[]
7941845822,7941845820,0,,,,,[]
7949480600,71929643,0,,,no,lane,[]
7949480600,7949480608,0,,,,,[]
7949480608,7949480600,0,,,,,[]
7949480612,5458392854,0,,,,,[]
7949642765,71941449,0,,,,,[]
7949642765,71947912,0,,,,,[]
7949642765,7949642767,0,,,,,[]
7949642767,7949642765,0,,,,,[]
7961610380,13295850474,0,,no,,,[]
7961610380,7961652785,0,,,,,[]
7961610380,71936565,0,,,,,[]
7961652785,8515926724,0,,,,,[]
7961652785,8520719802,0,,,,,[]
7961652785,7961610380,0,,,,,[]
7979196884,71914069,0,,,,,[]
7979196884,71950628,0,,,,,[]
7979196884,7979226095,0,,,,,[]
7979226089,10198062362,0,,no,,,[]
7979226089,7979226095,0,,,,,[]
7979226091,10198062365,0,,,,,[]
7979226091,71914069,0,,,,,[]
7979226091,7979226095,0,,,,,[]
7979226095,7979226089,0,,,,,[]
7979226095,7979196884,0,,,,,[]
7979226095,7979226091,0,,,,,[]
7979226098,7979226103,0,,no,,,[]
7979226098,7979226108,0,,,,,[]
7979226101,7979226108,0,,,,,[]
7979226103,7271323135,0,,no,,,[]
7979226103,7979226108,0,,,,,[]
7979226108,7979226101,0,,,,,[]
7979226108,7979226098,0,,,,,[]
7979226108,7979226103,0,,,,,[]
7983674950,71916827,0,,no,,,[]
7983674950,7983674952,0,,,,,[]
7983674952,7983674950,0,,,,,[]
7984381163,7984381165,0,,,,,[]
7984381164,7984381165,0,,,,,[]
7984381165,7984381164,0,,,,,[]
7984381165,7984381163,0,,,,,[]
7984381165,7984381167,0,,,,,[]
7984381167,71931210,0,,,,,[]
7984381167,944732863,0,,,,,[]
7984381167,7984381165,0,,,,,[]
7986508782,5458846737,0,,,,,[]
7986508782,71915353,0,,,,,[]
7986508782,7986515985,0,,,,,[]
7986515985,71915353,0,,,,,[]
7986515985,71932397,0,,,,,[]
7986515985,7986508782,0,,,,,[]
7987038520,71941682,0,,,,,[]
7987038520,71929996,0,,,,,[]
7987038520,7987038524,0,,,,,[]
7987038524,7987038520,0,,,,,[]
7987284187,5799456231,0,,,,,[]
7987922022,61181864,0,,,,,[]
7987922022,7987922026,0,,,,,[]
7987922026,7987922022,0,,,,,[]
7988082546,3437660818,0,,,shared_lane,lane,[]
7988082546,71929765,0,,separate,"['shared_lane', 'share_busway']","['lane', 'separate']","['shared_lane', 'share_busway', 'lane', 'separate']"
7988082546,12188289937,0,,,,,[]
7988217248,13123416649,0,,,,,[]
7990408157,61176225,0,,,,,[]
7990408157,940963156,0,,,,,[]
7990408157,7990408163,0,,,,,[]
7990408163,7990408157,0,,,,,[]
7991209856,61170541,0,shared_lane,,,,[]
7991209856,61170539,0,shared_lane,,,,[]
7991209856,7991209858,0,,,,,[]
7991209858,7991209856,0,,,,,[]
8024797545,71923177,0,,,,track,[]
8039459100,71916692,0,,,,,[]
8039459100,61170320,0,,,,lane,[]
8232410522,61170738,0,,separate,,,[]
8232410522,61173610,0,,,separate,shared_lane,[]
8237000915,71948331,0,,,,,[]
8237000915,2470796286,0,,,,,[]
8323807858,71941230,0,,,,,[]
8324393180,71932376,0,,no,,,[]
8324393180,71925428,0,,no,,,[]
8324393180,8324393187,0,,,,,[]
8324393187,8324393180,0,,,,,[]
8334555994,71928420,0,,no,,,[]
8334555994,71922356,0,,,,,[]
8334781993,8334781999,0,,,,,[]
8334781996,71937035,0,,,,,[]
8334781996,8334781999,0,,,,,[]
8334781998,8334781999,0,,,,,[]
8334781999,8334781993,0,,,,,[]
8334781999,8334781998,0,,,,,[]
8334781999,8334781996,0,,,,,[]
8334925205,71941772,0,,,,,[]
8334925206,12347356438,0,,,,,[]
8334925206,71952014,0,,,separate,shared_lane,[]
8334925206,61170751,0,,,separate,shared_lane,[]
8373965947,71935401,0,,,,,[]
8373980981,7478206086,0,,no,,,[]
8373980981,8373980982,0,,,,,[]
8373980982,11932318322,0,,,,,[]
8373980982,11932318323,0,,,,,[]
8373980982,8373980981,0,,,,,[]
8373983951,4261241460,0,,,,,[]
8495344086,64295766,0,,no,,,[]
8495344086,11140002439,0,,no,,,[]
8495344086,1092759639,0,,,,,[]
8501551585,8501551586,0,,,,,[]
8501551585,5456557565,0,,,,,[]
8501551585,8501551588,0,,,,,[]
8501551586,8501551585,0,,,,,[]
8501551588,8501551585,0,,,,,[]
8515679678,8515679678,0,,,,,[]
8515679678,8515679678,1,,,,,[]
8515679678,1106703946,0,,,,,[]
8515926724,7961652785,0,,,,,[]
8516034418,7669948660,0,,,lane,shared_lane,[]
8516034418,61171059,0,,,lane,shared_lane,[]
8516034418,3101702897,0,,,,,[]
8516078602,12162285690,0,,,no,lane,[]
8516078602,8516081042,0,lane,,,,[]
8516081042,8516078602,0,lane,,,,[]
8516081042,11777326025,0,track,,,,[]
8520719802,13295850473,0,,no,,,[]
8520719802,8520786787,0,,no,,,[]
8520719802,7961652785,0,,,,,[]
8520786787,4496279836,0,,,share_busway,lane,[]
8520786787,61182670,0,,,share_busway,track,[]
8520786787,8520719802,0,,no,,,[]
8520832810,4496279842,0,,,,,[]
8534813003,71949915,0,,,no,track,[]
8534813003,71952279,0,,no,,,[]
8534813011,8534813012,0,,,,,[]
8534813012,71952279,0,,no,,,[]
8534813012,601363850,0,,no,,,[]
8534813012,8534813011,0,,,,,[]
8534819490,13295850474,0,,no,,,[]
8534819490,5493338399,0,,no,,,[]
8534819490,6880921690,0,,,,,[]
8539686362,7894108616,0,,,,,[]
8539686362,6796192140,0,,,,,[]
8539686362,12351902950,0,crossing,,,,[]
8539750456,71950599,0,,,,track,[]
8543109634,7079408940,0,,,no,lane,[]
8543109634,61182670,0,,,no,lane,[]
8543109634,71934472,0,,no,,,[]
8574720474,2547125515,0,,,,,[]
8574720474,10168836587,0,,,,,[]
8622734910,71945000,0,,,,,[]
8622734910,71937763,0,,,,,[]
8622734910,8622734913,0,,,,,[]
8622734913,71943390,0,,,,,[]
8622734913,71945000,0,,,,,[]
8622734913,8622734910,0,,,,,[]
8794027178,61173250,0,,,,,[]
8794027178,8794027182,0,,,,,[]
8794027178,8794027180,0,,,,,[]
8794027180,8794027178,0,,,,,[]
8794027182,8794027178,0,,,,,[]
8794027182,61172842,0,,,,,[]
8794027182,8794027184,0,,,,,[]
8794027184,8794027189,0,,,,,[]
8794027184,8794027182,0,,,,,[]
8794027184,8794027193,0,,,,,[]
8794027189,8794027184,0,,,,,[]
8794027193,8794027184,0,,,,,[]
8796934949,71939748,0,,,,,[]
8796934949,71944929,0,,,,,[]
8796934949,8796934951,0,,,,,[]
8796934951,8796934949,0,,,,,[]
8796934964,8796934966,0,,,,,[]
8796934964,61172842,0,,,,,[]
8796934964,432805725,0,,,,,[]
8796934966,8796934964,0,,,,,[]
8796934967,8796934968,0,,,,,[]
8796934967,71944929,0,,,,,[]
8796934968,8796934967,0,,,,,[]
8813914225,71930813,0,,,,,[]
8813914225,61155754,0,,,,,[]
8813914225,8813914227,0,,,,,[]
8813914227,8813914225,0,,,,,[]
8850686313,3603211302,0,,,,,[]
9073283991,71933468,0,,,,,[]
9073283991,71942639,0,,,,,[]
9073283991,9073283997,0,,,,,[]
9073283997,9073283991,0,,,,,[]
9168424739,2372220603,0,,,,,[]
9289195689,1955981250,0,,,,,[]
9289195691,1955981250,0,,,,,[]
9588223610,9588223611,0,,,,,[]
9588223611,9588223612,0,,,,,[]
9588223611,61151272,0,,,,,[]
9588223611,9588223610,0,,,,,[]
9588223612,9588223611,0,,,,,[]
9588223612,71953402,0,,,,,[]
9588223612,9588223614,0,,,,,[]
9588223614,9588223612,0,,,,,[]
9629099165,9629099174,0,,,no,,[]
9629099165,9629099175,0,,,,,[]
9629099169,9629099170,0,,,,,[]
9629099169,9629099175,0,,,,,[]
9629099169,9629099172,0,,,,,[]
9629099170,1047079607,0,,,,,[]
9629099170,2546995462,0,,,,,[]
9629099170,9629099169,0,,,,,[]
9629099172,9629099169,0,,,,,[]
9629099172,2546995462,0,,,no,,[]
9629099174,9629099175,0,,,,,[]
9629099174,9629099172,0,,,no,,[]
9629099175,9629099169,0,,,,,[]
9629099175,9629099165,0,,,,,[]
9629099175,9629099174,0,,,,,[]
9634429766,61180371,0,lane,,,,[]
9634429766,61171091,0,lane,,,,[]
9634429766,71917128,0,,no,,,[]
9692201346,5062762921,0,crossing,,,,[]
9692201346,11033101666,0,,,,,[]
9770274947,9770274951,0,,,,,[]
9770274951,61181794,0,no,,,,[]
9770274951,9770274947,0,,,,,[]
9783727242,71924298,0,,,,,[]
9783727242,71935680,0,,,,,[]
9783727245,71924298,0,,no,,,[]
9783727245,7672322992,0,,no,,,[]
9783727245,9783727242,0,,,,,[]
9835575898,1826918933,0,,,,,[]
9835575898,9835575899,0,,,,,[]
9835575899,1826918908,0,,,,track,[]
9908416782,71929394,0,,,no,"['track', 'share_busway', 'lane']","['track', 'share_busway', 'lane']"
9908552435,10198062341,0,separate,,,,[]
9908552435,10198062336,0,separate,,,,[]
9951787642,3458439934,0,,,,,[]
9953631326,5275902375,0,,,,,[]
10026479518,3593698332,0,,,,,[]
10026479518,12004891244,0,,,,,[]
10026479518,10026479521,0,,,,,[]
10026479518,12004891251,0,,,,,[]
10026479521,3593698331,0,track,,,,[]
10026479521,10026479518,0,,,,,[]
10026479521,3593690199,0,"['track', 'lane']",track,,,"['track', 'lane']"
10026479533,3603644220,0,,,,,[]
10026479533,3603624564,0,,,,,[]
10026479533,3603624552,0,,,,,[]
10026479535,61180298,0,,,,,[]
10026479535,61170401,0,,,,,[]
10026479535,3603624552,0,,,,,[]
10026606047,71941887,0,,no,,,[]
10026606050,71948393,0,lane,,,,[]
10026606050,71941887,0,lane,,,,[]
10026606050,10026606053,0,,,,,[]
10026606051,10026606052,0,,,,,[]
10026606052,10026606047,0,,,,,[]
10026606052,10026606051,0,,,,,[]
10026606053,10026606058,0,,,,,[]
10026606053,10026606052,0,,,,,[]
10026606058,10026606053,0,,,,,[]
10026606060,10026606047,0,,no,,,[]
10026606060,10026606064,0,,,,,[]
10026606064,10026606060,0,,,,,[]
10121300743,10121300750,0,,,,,[]
10121300743,10121300750,1,,,,,[]
10121300743,61171764,0,,,,,[]
10121300750,10121300743,0,,,,,[]
10121300750,10121300743,1,,,,,[]
10121300750,71930075,0,,,,,[]
10129212865,10177203642,0,,,no,track,[]
10129212865,10177203642,1,,,,,[]
10129212866,6757305433,0,share_busway,,,,[]
10147040106,13120412870,0,crossing,,,,[]
10147040106,10249549927,0,crossing,,,,[]
10147040106,71913857,0,,,,,[]
10148420225,3597253226,0,,,,,[]
10158026313,3597198406,0,,,,,[]
10168835692,71930517,0,,,,"['track', 'shared_lane']","['track', 'shared_lane']"
10168835692,10168835698,0,,,,,[]
10168835698,10168835692,0,,,,,[]
10168836587,61181240,0,,,,,[]
10168836587,10168836599,0,,,,,[]
10168836596,61170882,0,,,,,[]
10168836599,10168836596,0,,,,,[]
10168836599,10168836603,0,,,,,[]
10168836602,10168836603,0,,,,,[]
10168836603,10168836604,0,,,,,[]
10168836603,10168836602,0,,,,,[]
10168836603,10168836599,0,,,,,[]
10168836604,10168836603,0,,,,,[]
10168836605,8574720474,0,,,,,[]
10168836605,10168836613,0,,,,,[]
10168836613,10168836605,0,,,,,[]
10172824236,11956148630,0,,,,,[]
10172824236,9908416782,0,,,no,track,[]
10172824253,5062762921,0,crossing,,,,[]
10172824253,10196288582,0,,,,,[]
10172824260,5062762921,0,separate,,,,[]
10172824260,10196288575,0,,,,,[]
10172824260,61172284,0,separate,,,,[]
10172824264,10196288582,0,,,,,[]
10172824264,12898919934,0,separate,separate,,,[]
10172824264,5062762921,0,separate,separate,,,[]
10172824271,5238771473,0,crossing,,,,[]
10172824271,5458227633,0,,no,,,[]
10174633228,5845617962,0,shared_lane,,,,[]
10174633228,61181745,0,track,,lane,track,[]
10174633228,71936894,0,track,,,,[]
10174633253,6379839843,0,track,,,,[]
10174633253,10174633256,0,,,,,[]
10174633253,61182035,0,track,,,,[]
10174633256,61182035,0,track,,,,[]
10174633256,61171138,0,track,,,,[]
10174633256,10174633253,0,,,,,[]
10174633281,5863394834,0,,,,lane,[]
10174633285,61171138,0,,,,,[]
10176906300,10176906301,0,,,,,[]
10176906301,6757305432,0,,,no,share_busway,[]
10176906301,10176906300,0,,,,,[]
10177203642,61170633,0,,,no,track,[]
10183953473,61182353,0,,,,,[]
10183953480,61182360,0,track,,,,[]
10183953480,5845819547,0,track,,,,[]
10183953480,10183953473,0,,,,,[]
10185086823,71952529,0,,no,,,[]
10185086823,64288384,0,,no,,,[]
10185086823,11776322688,0,,,,,[]
10185086824,11776322688,0,,,,,[]
10186455312,10186455313,0,,,,,[]
10186455312,2819075974,0,,,,,[]
10186455314,10186455315,0,,,,,[]
10186455315,10186455312,0,,,,,[]
10186491025,61172228,0,,,shared_lane,lane,[]
10186491025,11721972514,0,,,shared_lane,lane,[]
10186491025,6897156855,0,,,,,[]
10187073645,61180006,0,,,separate,lane,[]
10187073645,11033101694,0,crossing,,,,[]
10187073645,61179996,0,,,separate,lane,[]
10187073648,61180006,0,separate,separate,,,[]
10187073648,11954734213,0,crossing,,,,[]
10187073648,1764784400,0,separate,separate,,,[]
10187830062,1027797340,0,,,,,[]
10187830062,1027797472,0,,,,,[]
10187830062,12347365411,0,,,,,[]
10188043303,3593708475,0,,,,,[]
10188043303,10188043305,0,,,,,[]
10188043305,10188043303,0,,,,,[]
10188043307,3593702533,0,,,,,[]
10188043308,3593702546,0,,,,,[]
10188043308,1045796035,0,,,,,[]
10188043308,10188043310,0,,,,,[]
10188043310,10188043308,0,,,,,[]
10196228474,3431890557,0,,,,track,[]
10196228474,71937271,0,,,,,[]
10196230419,3431894396,0,,,no,track,[]
10196230419,71917932,0,,,no,track,[]
10196230429,3431888547,0,,,,track,[]
10196230429,71928796,0,,,no,track,[]
10196288575,10172824260,0,,,,,[]
10196288575,10172824253,0,,,,,[]
10196288575,11108887276,0,,,,,[]
10196288582,10172824264,0,,,,,[]
10196288582,11108887276,0,,,,,[]
10196288582,12898919938,0,,,,,[]
10197833392,61170954,0,,no,,,[]
10197833392,837180294,0,,no,,,[]
10197833392,10197834422,0,,,,,[]
10197833398,837180308,0,,,,,[]
10197833398,10197833392,0,,,,,[]
10197833410,61170957,0,,no,,,[]
10197833410,11882545933,0,crossing,,,,[]
10197833413,61170837,0,,no,,,[]
10197833413,10197833410,0,crossing,,,,[]
10197833416,10197833413,0,crossing,,,,[]
10197834422,61170835,0,,no,,,[]
10197834422,13114977368,0,,no,,,[]
10197834422,10197834423,0,,,,,[]
10197834423,61170944,0,,no,,,[]
10197834423,1685285776,0,,no,,,[]
10197834423,10197834429,0,crossing,,,,[]
10197834429,61179105,0,,no,,,[]
10197834429,71944156,0,,no,,,[]
10197834429,8232410522,0,crossing,,,,[]
10197834431,61170738,0,,no,,,[]
10197834431,10197833416,0,crossing,,,,[]
10197834443,599478289,0,,no,,,[]
10197834443,71930525,0,,no,,,[]
10197834443,61327042,0,,,,,[]
10197834444,1036547654,0,,,,,[]
10197834444,1036546945,0,,,,,[]
10197834444,11882545962,0,,,,,[]
10197834445,61171206,0,,separate,,,[]
10197834445,11956148626,0,,,,,[]
10197834445,1036546989,0,,separate,,,[]
10197834456,61173691,0,,no,,,[]
10197834456,10197834443,0,,,,,[]
10197834456,71954696,0,,no,,,[]
10198062329,10198062336,0,,,,,[]
10198062329,10198062338,0,,,,,[]
10198062329,10198062362,0,crossing,,,,[]
10198062336,10198062329,0,,,,,[]
10198062336,61172392,0,separate,,,,[]
10198062336,9908552435,0,separate,,,,[]
10198062338,10198062329,0,,,,,[]
10198062339,10198062341,0,,,,,[]
10198062339,10198062329,0,,,,,[]
10198062339,10198062342,0,,,,,[]
10198062341,9908552435,0,separate,,,,[]
10198062341,1955981195,0,separate,,,,[]
10198062341,10198062339,0,,,,,[]
10198062342,10198062339,0,,,,,[]
10198062343,10198062345,0,,,,,[]
10198062345,10198062346,0,,,,,[]
10198062345,10198062339,0,,,,,[]
10198062345,10198062343,0,,,,,[]
10198062346,1955981195,0,separate,,,,[]
10198062346,10198062345,0,,,,,[]
10198062346,61171110,0,separate,,,,[]
10198062358,61172969,0,,,,,[]
10198062358,3101702917,0,,,,,[]
10198062358,11095279517,0,,,,,[]
10198062362,61172392,0,,no,,,[]
10198062362,12306510929,0,crossing,,,,[]
10198062365,61171110,0,,,,,[]
10198062365,7979226091,0,,,,,[]
10198062365,10198062345,0,crossing,,,,[]
10198062366,61171113,0,,no,,,[]
10198062366,1830375527,0,,no,,,[]
10198062366,10198062365,0,crossing,,,,[]
10198062369,61171113,0,,,,,[]
10198062369,10187073645,0,"['construction', 'crossing']",,,,"['construction', 'crossing']"
10198062370,1955981367,0,,,,,[]
10198062370,10198062369,0,construction,,,,[]
10198062371,1955981229,0,,,,,[]
10198062371,1955981250,0,,,,,[]
10198062371,10198062370,0,"['construction', 'crossing']",,,,"['construction', 'crossing']"
10198062373,1955981195,0,,,,,[]
10198062373,1955981266,0,,,,,[]
10198062373,10198062371,0,"['construction', 'crossing']",,,,"['construction', 'crossing']"
10198062389,61171205,0,,no,,,[]
10198062389,10198062390,0,"['construction', 'crossing']",,,,"['construction', 'crossing']"
10198062390,9908552435,0,,no,,,[]
10198062390,10198062373,0,"['construction', 'crossing']",,,,"['construction', 'crossing']"
10198062395,10198062401,0,,,,,[]
10198062396,61173724,0,separate,,,,[]
10198062396,61172969,0,separate,,,,[]
10198062396,10198062401,0,,,,,[]
10198062401,10198062396,0,,,,,[]
10198062401,10198062395,0,,,,,[]
10198062401,10198062389,0,"['construction', 'crossing']",,,,"['construction', 'crossing']"
10198062402,5493338392,0,,no,,,[]
10198062402,10198062401,0,"['construction', 'crossing']",,,,"['construction', 'crossing']"
10198062404,61173724,0,separate,,,,[]
10198062404,11095279520,0,crossing,,,,[]
10198062404,5493338391,0,,,,,[]
10208436207,71930907,0,,,separate,shared_lane,[]
10208436234,1047198061,0,,,separate,shared_lane,[]
10219129855,71915724,0,,,,,[]
10224499405,71919255,0,,,,lane,[]
10224499406,71947343,0,,,,lane,[]
10226268141,10226268143,0,,,,,[]
10226268141,61176326,0,,,no,track,[]
10226268143,10226268141,0,,,,,[]
10226268146,10226268141,0,,,no,lane,[]
10226268148,10226268146,0,,,,,[]
10226268148,11140002439,0,,,,,[]
10249549927,10147040106,0,crossing,,,,[]
10249549927,6796192140,0,,,,,[]
10249549927,7866118454,0,,,,,[]
10253623740,61171505,0,,,,,[]
10253623740,2819075974,0,,,,,[]
10265971596,64288384,0,crossing,,,,[]
10595510687,61170914,0,,,separate,shared_lane,[]
10595510687,10595510689,0,,,,,[]
10595510687,61170915,0,,,separate,shared_lane,[]
10595510689,10595510687,0,,,,,[]
10699556938,71919169,0,,,no,share_busway,[]
10699556938,10699556943,0,,,,,[]
10699556940,10699556943,0,,,,,[]
10699556942,10699556943,0,,,,,[]
10699556943,10699556940,0,,,,,[]
10699556943,10699556942,0,,,,,[]
10699556943,10699556938,0,,,,,[]
10718338910,7186981956,0,,,,,[]
10718338910,3593698335,0,,,,,[]
10916635272,1046133346,0,,,,,[]
10916635272,1046133346,1,,,,,[]
10916635272,3603317829,0,,,,,[]
11017068473,7888946944,0,,,,,[]
11017068473,7186981951,0,,,,,[]
11017134345,71933627,0,,,,,[]
11017134345,71938649,0,,,,,[]
11017134345,11017134346,0,,,,,[]
11017134346,11017134345,0,,,,,[]
11033101666,10172824271,0,crossing,,,,[]
11033101666,11178094504,0,crossing,,,,[]
11033101694,9692201346,0,,,,,[]
11033101694,10187073648,0,crossing,,,,[]
11033146792,61180006,0,,,shared_lane,lane,[]
11033146792,11954734214,0,,,shared_lane,lane,[]
11033146792,12306518638,0,crossing,,,,[]
11036661285,11036661287,0,crossing,,,,[]
11036661285,11036661288,0,,,,,[]
11036661285,11092710188,0,,,,,[]
11036661287,11036661285,0,crossing,,,,[]
11036661287,13120412870,0,crossing,,,,[]
11036661287,11092710188,0,,,no,separate,[]
11036661287,11989054581,0,,,no,separate,[]
11036661288,11036661285,0,,,,,[]
11036661288,7899959308,0,crossing,,,,[]
11047357977,71952267,0,,,,,[]
11047357978,71946138,0,,,,,[]
11047669642,11047669645,0,,,,,[]
11047669642,13157258040,0,,,,,[]
11047669642,71931750,0,,,,,[]
11047669645,11047669642,0,,,,,[]
11047669647,13157258036,0,,,,,[]
11047669647,5067439032,0,,no,,,[]
11047669647,11047669649,0,,,,,[]
11047669649,6897040414,0,,,shared_lane,lane,[]
11047669649,61172228,0,,,shared_lane,lane,[]
11047669649,11047669647,0,,,,,[]
11092710188,61172108,0,,,lane,no,[]
11092710188,11036661287,0,,,no,separate,[]
11095279517,10198062404,0,crossing,,,,[]
11095279517,11954734209,0,,,,,[]
11095279520,10198062402,0,"['construction', 'crossing']",,,,"['construction', 'crossing']"
11101878919,1038907992,0,,,,,[]
11101878920,61179595,0,,no,,,[]
11101878920,61171512,0,,no,,,[]
11101878920,11101878921,0,,,,,[]
11101878921,11101878920,0,,,,,[]
11107275647,11107275650,0,lane,,,,[]
11107275647,71936996,0,lane,,,,[]
11107275647,11107275648,0,,,,,[]
11107275648,11107275647,0,,,,,[]
11107275650,71939735,0,lane,,,,[]
11107275650,11107275647,0,lane,,,,[]
11107275650,11107275652,0,,,,,[]
11107275652,11107275650,0,,,,,[]
11107885352,11107885354,0,,,,,[]
11107885352,5458857479,0,,,,,[]
11107885352,5843638142,0,,,,,[]
11107885353,11107885354,0,,,,,[]
11107885354,11107885352,0,,,,,[]
11107885354,11107885353,0,,,,,[]
11107885354,5843638152,0,,,,,[]
